,name,position,department,timestamp
25,Benas Matkevicius,International Scout,Basketball Operations,20210430074935
26,Joe Mazzulla,Assistant Coach,Basketball Operations,20210430074935
27,Aidan Monheim,Practice Facility Receptionist & Assistant Facility Manager,Basketball Operations,20210430074935
28,Scott Morrison,Assistant Coach,Basketball Operations,20210430074935
29,Matt Reynolds,Video Assistant,Basketball Operations,20210430074935
30,David Sparks,Director of Basketball Analytics,Basketball Operations,20210430074935
31,Brad Stevens,Head Coach,Basketball Operations,20210430074935
32,Ty Yeaton,Head Strength and Conditioning Coach,Basketball Operations,20210430074935
33,Jamie Young,Assistant Coach,Basketball Operations,20210430074935
34,Mike Zarren,Vice President of Basketball Operations & Team Counsel,Basketball Operations,20210430074935
35,Pete Chrisafideis,Home Equipment Personnel,Team Services,20210430074935
36,John Connor,Team Travel & Equipment Manager,Team Services,20210430074935
37,Phil Lynch,Director of Team Security,Team Services,20210430074935
38,Andrew Mannix,Basketball Facilities Manager & Assistant Equipment Manager,Team Services,20210430074935
39,Francis O’Bryant,Operations Liaison,Team Services,20210430074935
40,Nick Arcuri,Director of Team Nutrition / Team Chef,Performance Staff,20210430074935
41,Steven Bekerian,Culinary Nutrition Assistant,Performance Staff,20210430074935
42,Art Horne,Director of Performance,Performance Staff,20210430074935
43,Steve Mount,Rehabilitation Manager,Performance Staff,20210430074935
44,Guy Napolitana,Team Physician,Performance Staff,20210430074935
45,Tony Schena,Head Team Physician,Performance Staff,20210430074935
46,Chris Baker,"Sr. Director, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
47,Lukas Buiso,Corporate Partnerships Activation Specialist,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
48,Tessa Caffrey,"Vice President, Corporate Events & Hospitality","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
49,Kash Cannon,"Senior Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
50,Jacob Cruz,"Sr. Manager, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
51,Ted Dalton,Sr. Vice President of Corporate Partnerships & Business Development,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
52,Logan Dickinson,"Senior Coordinator, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
53,Imogen Fairs,"Associate Social Manager, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
54,Nicole Federico,"Vice President, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
55,Jim Ferris,"Managing Director, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
56,Claire Fox,"Sr. Manager, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
57,Leanda Helms,Sr. Designer and Creative Strategist,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
58,Dave Hoffman,"Vice President, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
59,Jim Kallinich,Corporate Partnerships Activation Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
60,Kara Keena,Corporate Partnerships Relationship Director,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
61,Alison Langevin,Corporate Partnerships Sr. Relationship Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
62,Bil Marzouki,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
63,Max McGonigle,"Manager, Strategy & Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
64,Ricco Phinisee,"Coach, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
65,Leon Powe,Community Ambassador,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
66,Darrus Sands,"Manager, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
67,Siobhan Sherbovich,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
68,Richie Smith,Director of Analytics & Strategy,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
69,Sam Taub,"Director, Youth Basketball & Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
70,Johnson Tran,Sr. Coordinator Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
71,Michael Wan,CLTX Gaming Operations Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
72,Ariann Williams,Manager Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
73,Geno Zicarelli,"Vice President, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210430074935
74,Kit Ackerman,Team Mascot,"Marketing, Ticket Sales, and Service",20210430074935
75,Susan Barabino DeLuca,Executive Assistant,"Marketing, Ticket Sales, and Service",20210430074935
76,Michael Benson,Marketing Systems & Data Integration Manager,"Marketing, Ticket Sales, and Service",20210430074935
77,Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
78,Kelly Brown,"Project Manager, Premium and Season Ticket Sales","Marketing, Ticket Sales, and Service",20210430074935
79,Brian Burnard,Sr. Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20210430074935
80,Paul Cacciatore,"VP, Member Experience & Arena Operations","Marketing, Ticket Sales, and Service",20210430074935
81,Nicholas Cacici,Premium Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
82,Matthew Carney,Digital Production Specialist,"Marketing, Ticket Sales, and Service",20210430074935
83,Craig Cassano,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
84,David Cohen,"Director, Member Experience and Retention","Marketing, Ticket Sales, and Service",20210430074935
85,Jonathan Cotton,Digital Post Production Specialist,"Marketing, Ticket Sales, and Service",20210430074935
86,Dave Cowens,Consultant,"Marketing, Ticket Sales, and Service",20210430074935
87,Sam Crocker,Sr. Digital Content Producer,"Marketing, Ticket Sales, and Service",20210430074935
88,Marc D’Amico,Digital Content Director & Analyst,"Marketing, Ticket Sales, and Service",20210430074935
89,Anna Dyakiv,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20210430074935
90,Sara Edlemery,Group Sales Account Executive & Event Manager,"Marketing, Ticket Sales, and Service",20210430074935
91,Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20210430074935
92,Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20210430074935
93,Emily Gervais,Director of Marketing,"Marketing, Ticket Sales, and Service",20210430074935
94,Brittany Glenn,"Director, VIP Member Experience and Retention","Marketing, Ticket Sales, and Service",20210430074935
95,Rich Gotham,Team President and Alternate Governor,"Marketing, Ticket Sales, and Service",20210430074935
96,Matt Griffin,Senior Vice President of Strategic Marketing and Business Operations,"Marketing, Ticket Sales, and Service",20210430074935
97,Mackenzie Henderson,Vice President of Ticket Sales,"Marketing, Ticket Sales, and Service",20210430074935
98,Alex Herko,"Sr. Manager, Content Strategy","Marketing, Ticket Sales, and Service",20210430074935
99,Duane Johnson,Director of Ticket Operations,"Marketing, Ticket Sales, and Service",20210430074935
100,Erin Kelly,Member Engagement Manager,"Marketing, Ticket Sales, and Service",20210430074935
101,John Krafick,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
102,Kristen Krebs,"Sr. Coordinator, Digital Marketing & Advertising","Marketing, Ticket Sales, and Service",20210430074935
103,Chrissy Leach,Sr. Group Sales Manager,"Marketing, Ticket Sales, and Service",20210430074935
104,Carley Lenahan,"Sr. Manager, Live Events","Marketing, Ticket Sales, and Service",20210430074935
105,Alex Manta,Business Operations Manager,"Marketing, Ticket Sales, and Service",20210430074935
106,Tyler Marcotte,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210430074935
107,Tyler Massey,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
108,Robyn Neal,Digital Marketing Coordinator,"Marketing, Ticket Sales, and Service",20210430074935
109,Andrew Nguyen,Business Intelligence Analyst,"Marketing, Ticket Sales, and Service",20210430074935
110,Eileen O’Malley,Sr. Strategic Marketing Coordinator,"Marketing, Ticket Sales, and Service",20210430074935
111,Marina Ortega,Dance Team Director,"Marketing, Ticket Sales, and Service",20210430074935
112,Sara Page,Sr. Member Experience Executive,"Marketing, Ticket Sales, and Service",20210430074935
113,Justin Peterson,"Director, Digital Content Production","Marketing, Ticket Sales, and Service",20210430074935
114,McKenzie Pezze,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210430074935
115,Amanda Pflugrad,Team Reporter,"Marketing, Ticket Sales, and Service",20210430074935
116,Tiffany Philyaw,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210430074935
117,John Picard,Senior Videographer,"Marketing, Ticket Sales, and Service",20210430074935
118,Katie Punda,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
119,Bill Ramos,Director of Digital Development & Innovation,"Marketing, Ticket Sales, and Service",20210430074935
120,Jonathan Robinson,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
121,Marc Rogers,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
122,Colleen Rossetti,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20210430074935
123,Tim Schmidt,Ticket Operations Coordinator,"Marketing, Ticket Sales, and Service",20210430074935
124,Lauren Scurini,"Manager, Member Experience Executive","Marketing, Ticket Sales, and Service",20210430074935
125,Andrew Sherwin,"Director, Business Intelligence & Operations","Marketing, Ticket Sales, and Service",20210430074935
126,Keith Sliney,Creative Director,"Marketing, Ticket Sales, and Service",20210430074935
127,Taylor Snow,Staff Writer,"Marketing, Ticket Sales, and Service",20210430074935
128,Zachary Soulier,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210430074935
129,Shawn Sullivan,Chief Marketing Officer & Executive Vice President,"Marketing, Ticket Sales, and Service",20210430074935
130,Matt Tardiff,"Manager, CRM & Business Intelligence","Marketing, Ticket Sales, and Service",20210430074935
131,Tyler Wade,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210430074935
132,Kara Walker,"Vice President, Marketing & Content Strategy","Marketing, Ticket Sales, and Service",20210430074935
133,Jake Wendling,Sr. Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20210430074935
134,Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20210430074935
135,Brandon Chinn,Assistant Communications Manager,Media Relations,20210430074935
136,Christian Megliola,Sr. Vice President of Communications,Media Relations,20210430074935
137,Brian Olive,Media Services Manager,Media Relations,20210430074935
138,Jeff Twiss,Vice President of Media Services/Alumni Relations,Media Relations,20210430074935
139,Heather Walker,Vice President of Public Relations,Media Relations,20210430074935
140,Rob Billings,Risk Manager,Finance / Administration,20210430074935
141,Noah Cole,Staff Accountant,Finance / Administration,20210430074935
142,Wendy Cooper,Executive Assistant,Finance / Administration,20210430074935
143,Janet Hayes,HR Specialist,Finance / Administration,20210430074935
144,Patrick Lynch,Vice President & Controller,Finance / Administration,20210430074935
145,Jim Mayall,Director of Corporate Security,Finance / Administration,20210430074935
146,Barbara Reed,Vice President of Human Resources,Finance / Administration,20210430074935
147,Bill Reissfelder,Executive Vice President and Chief Financial Officer,Finance / Administration,20210430074935
148,Alice Zottoli,Manager of Financial Planning & Analysis,Finance / Administration,20210430074935
149,Tiffany Brathwaite,Receptionist & Assistant Office Manager,Operations,20210430074935
150,Peter Fayette,Director of Operations,Operations,20210430074935
151,Tim Knecht,Technology Coordinator,Operations,20210430074935
152,Will Lynner,"Senior Accountant, Basketball Operations",Operations,20210430074935
153,Jason McKenna,Director of Facilities and Engineering,Operations,20210430074935
154,James Parker,General Counsel,Operations,20210430074935
155,Sarah Herlihy,Associate Counsel,Operations,20210430074935
156,Jay Wessland,Vice President and Chief Technology Officer,Operations,20210430074935
157,Clancy Wolf,Operations Coordinator & Office Manager,Operations,20210430074935
0,Wyc Grousbeck,"Managing Partner, Governor & Chief Executive Officer",Managing Partners,20210531011433
1,Robert Epstein,"The Abbey Group, Managing Partner and Alternate Governor",Managing Partners,20210531011433
2,H. Irving Grousbeck,Managing Partner and Alternate Governor,Managing Partners,20210531011433
3,Steve Pagliuca,Managing Partner and Alternate Governor,Managing Partners,20210531011433
4,Austin Ainge,Assistant General Manager,Basketball Operations,20210531011433
5,Danny Ainge,President of Basketball Operations,Basketball Operations,20210531011433
6,Jerome Allen,Assistant Coach,Basketball Operations,20210531011433
7,Brandon Bailey,Assistant Coach,Basketball Operations,20210531011433
8,Trent Barter,Facilities Engineer,Basketball Operations,20210531011433
9,Evan Bradds,Assistant Video Coordinator,Basketball Operations,20210531011433
10,Frank Burke,Director of Basketball Administration,Basketball Operations,20210531011433
11,Drew Cannon,Basketball Operations Analyst,Basketball Operations,20210531011433
12,Remy Cofield,"College Scout, General Manager, Maine Red Claws",Basketball Operations,20210531011433
13,Phil Coles,Executive Director of Performance,Basketball Operations,20210531011433
14,Jace Delaney,Director of Sports Science and Athletic Development,Basketball Operations,20210531011433
15,Tony Dobbins,Video Coordinator,Basketball Operations,20210531011433
16,Jake Eastman,Basketball Operations Assistant,Basketball Operations,20210531011433
17,Allison Feaster,"Vice President, Player Development and Organizational Growth",Basketball Operations,20210531011433
18,Shane Fenske,Basketball Operations Technology Developer,Basketball Operations,20210531011433
19,Kenny Graves,Coaching Associate/Director of Player Development,Basketball Operations,20210531011433
20,Jay Larranaga,Assistant Coach,Basketball Operations,20210531011433
21,Armand Lavallee,Strength Coach,Basketball Operations,20210531011433
22,Adam Lewin,College Scouting Manager,Basketball Operations,20210531011433
23,Dave Lewin,Director or Player Personnel,Basketball Operations,20210531011433
24,Kathleen Lynch,Team Services Manager,Basketball Operations,20210531011433
25,Benas Matkevicius,International Scout,Basketball Operations,20210531011433
26,Joe Mazzulla,Assistant Coach,Basketball Operations,20210531011433
27,Aidan Monheim,Practice Facility Receptionist & Assistant Facility Manager,Basketball Operations,20210531011433
28,Scott Morrison,Assistant Coach,Basketball Operations,20210531011433
29,Matt Reynolds,Video Assistant,Basketball Operations,20210531011433
30,David Sparks,Director of Basketball Analytics,Basketball Operations,20210531011433
31,Brad Stevens,Head Coach,Basketball Operations,20210531011433
32,Ty Yeaton,Head Strength and Conditioning Coach,Basketball Operations,20210531011433
33,Jamie Young,Assistant Coach,Basketball Operations,20210531011433
34,Mike Zarren,Vice President of Basketball Operations & Team Counsel,Basketball Operations,20210531011433
35,Pete Chrisafideis,Home Equipment Personnel,Team Services,20210531011433
36,John Connor,Team Travel & Equipment Manager,Team Services,20210531011433
37,Phil Lynch,Director of Team Security,Team Services,20210531011433
38,Andrew Mannix,Basketball Facilities Manager & Assistant Equipment Manager,Team Services,20210531011433
39,Francis O’Bryant,Operations Liaison,Team Services,20210531011433
40,Nick Arcuri,Director of Team Nutrition / Team Chef,Performance Staff,20210531011433
41,Steven Bekerian,Culinary Nutrition Assistant,Performance Staff,20210531011433
42,Art Horne,Director of Performance,Performance Staff,20210531011433
43,Steve Mount,Rehabilitation Manager,Performance Staff,20210531011433
44,Guy Napolitana,Team Physician,Performance Staff,20210531011433
45,Tony Schena,Head Team Physician,Performance Staff,20210531011433
46,Chris Baker,"Sr. Director, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
47,Lukas Buiso,Corporate Partnerships Activation Specialist,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
48,Tessa Caffrey,"Vice President, Corporate Events & Hospitality","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
49,Kash Cannon,"Senior Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
50,Jacob Cruz,"Sr. Manager, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
51,Ted Dalton,Sr. Vice President of Corporate Partnerships & Business Development,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
52,Logan Dickinson,"Senior Coordinator, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
53,Imogen Fairs,"Associate Social Manager, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
54,Nicole Federico,"Vice President, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
55,Jim Ferris,"Managing Director, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
56,Claire Fox,"Sr. Manager, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
57,Leanda Helms,Sr. Designer and Creative Strategist,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
58,Dave Hoffman,"Vice President, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
59,Jim Kallinich,Corporate Partnerships Activation Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
60,Kara Keena,Corporate Partnerships Relationship Director,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
61,Alison Langevin,Corporate Partnerships Sr. Relationship Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
62,Bil Marzouki,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
63,Max McGonigle,"Manager, Strategy & Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
64,Ricco Phinisee,"Coach, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
65,Leon Powe,Community Ambassador,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
66,Darrus Sands,"Manager, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
67,Siobhan Sherbovich,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
68,Richie Smith,Director of Analytics & Strategy,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
69,Sam Taub,"Director, Youth Basketball & Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
70,Johnson Tran,Sr. Coordinator Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
71,Michael Wan,CLTX Gaming Operations Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
72,Ariann Williams,Manager Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
73,Geno Zicarelli,"Vice President, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210531011433
74,Kit Ackerman,Team Mascot,"Marketing, Ticket Sales, and Service",20210531011433
75,Susan Barabino DeLuca,Executive Assistant,"Marketing, Ticket Sales, and Service",20210531011433
76,Michael Benson,Marketing Systems & Data Integration Manager,"Marketing, Ticket Sales, and Service",20210531011433
77,Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
78,Kelly Brown,"Project Manager, Premium and Season Ticket Sales","Marketing, Ticket Sales, and Service",20210531011433
79,Brian Burnard,Sr. Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20210531011433
80,Paul Cacciatore,"VP, Member Experience & Arena Operations","Marketing, Ticket Sales, and Service",20210531011433
81,Nicholas Cacici,Premium Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
82,Matthew Carney,Digital Production Specialist,"Marketing, Ticket Sales, and Service",20210531011433
83,Craig Cassano,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
84,David Cohen,"Director, Member Experience and Retention","Marketing, Ticket Sales, and Service",20210531011433
85,Jonathan Cotton,Digital Post Production Specialist,"Marketing, Ticket Sales, and Service",20210531011433
86,Dave Cowens,Consultant,"Marketing, Ticket Sales, and Service",20210531011433
87,Sam Crocker,Sr. Digital Content Producer,"Marketing, Ticket Sales, and Service",20210531011433
88,Marc D’Amico,Digital Content Director & Analyst,"Marketing, Ticket Sales, and Service",20210531011433
89,Anna Dyakiv,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20210531011433
90,Sara Edlemery,Group Sales Account Executive & Event Manager,"Marketing, Ticket Sales, and Service",20210531011433
91,Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20210531011433
92,Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20210531011433
93,Emily Gervais,Director of Marketing,"Marketing, Ticket Sales, and Service",20210531011433
94,Brittany Glenn,"Director, VIP Member Experience and Retention","Marketing, Ticket Sales, and Service",20210531011433
95,Rich Gotham,Team President and Alternate Governor,"Marketing, Ticket Sales, and Service",20210531011433
96,Matt Griffin,Senior Vice President of Strategic Marketing and Business Operations,"Marketing, Ticket Sales, and Service",20210531011433
97,Mackenzie Henderson,Vice President of Ticket Sales,"Marketing, Ticket Sales, and Service",20210531011433
98,Alex Herko,"Sr. Manager, Content Strategy","Marketing, Ticket Sales, and Service",20210531011433
99,Duane Johnson,Director of Ticket Operations,"Marketing, Ticket Sales, and Service",20210531011433
100,Erin Kelly,Member Engagement Manager,"Marketing, Ticket Sales, and Service",20210531011433
101,John Krafick,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
102,Kristen Krebs,"Sr. Coordinator, Digital Marketing & Advertising","Marketing, Ticket Sales, and Service",20210531011433
103,Chrissy Leach,Sr. Group Sales Manager,"Marketing, Ticket Sales, and Service",20210531011433
104,Carley Lenahan,"Sr. Manager, Live Events","Marketing, Ticket Sales, and Service",20210531011433
105,Alex Manta,Business Operations Manager,"Marketing, Ticket Sales, and Service",20210531011433
106,Tyler Marcotte,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210531011433
107,Tyler Massey,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
108,Robyn Neal,Digital Marketing Coordinator,"Marketing, Ticket Sales, and Service",20210531011433
109,Andrew Nguyen,Business Intelligence Analyst,"Marketing, Ticket Sales, and Service",20210531011433
110,Eileen O’Malley,Sr. Strategic Marketing Coordinator,"Marketing, Ticket Sales, and Service",20210531011433
111,Marina Ortega,Dance Team Director,"Marketing, Ticket Sales, and Service",20210531011433
112,Sara Page,Sr. Member Experience Executive,"Marketing, Ticket Sales, and Service",20210531011433
113,Justin Peterson,"Director, Digital Content Production","Marketing, Ticket Sales, and Service",20210531011433
114,McKenzie Pezze,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210531011433
115,Amanda Pflugrad,Team Reporter,"Marketing, Ticket Sales, and Service",20210531011433
116,Tiffany Philyaw,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210531011433
117,John Picard,Senior Videographer,"Marketing, Ticket Sales, and Service",20210531011433
118,Katie Punda,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
119,Bill Ramos,Director of Digital Development & Innovation,"Marketing, Ticket Sales, and Service",20210531011433
120,Jonathan Robinson,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
121,Marc Rogers,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
122,Colleen Rossetti,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20210531011433
123,Tim Schmidt,Ticket Operations Coordinator,"Marketing, Ticket Sales, and Service",20210531011433
124,Lauren Scurini,"Manager, Member Experience Executive","Marketing, Ticket Sales, and Service",20210531011433
125,Andrew Sherwin,"Director, Business Intelligence & Operations","Marketing, Ticket Sales, and Service",20210531011433
126,Keith Sliney,Creative Director,"Marketing, Ticket Sales, and Service",20210531011433
127,Taylor Snow,Staff Writer,"Marketing, Ticket Sales, and Service",20210531011433
128,Zachary Soulier,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210531011433
129,Shawn Sullivan,Chief Marketing Officer & Executive Vice President,"Marketing, Ticket Sales, and Service",20210531011433
130,Matt Tardiff,"Manager, CRM & Business Intelligence","Marketing, Ticket Sales, and Service",20210531011433
131,Tyler Wade,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210531011433
132,Kara Walker,"Vice President, Marketing & Content Strategy","Marketing, Ticket Sales, and Service",20210531011433
133,Jake Wendling,Sr. Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20210531011433
134,Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20210531011433
135,Brandon Chinn,Assistant Communications Manager,Media Relations,20210531011433
136,Christian Megliola,Sr. Vice President of Communications,Media Relations,20210531011433
137,Brian Olive,Media Services Manager,Media Relations,20210531011433
138,Jeff Twiss,Vice President of Media Services/Alumni Relations,Media Relations,20210531011433
139,Heather Walker,Vice President of Public Relations,Media Relations,20210531011433
140,Rob Billings,Risk Manager,Finance / Administration,20210531011433
141,Noah Cole,Staff Accountant,Finance / Administration,20210531011433
142,Wendy Cooper,Executive Assistant,Finance / Administration,20210531011433
143,Janet Hayes,HR Specialist,Finance / Administration,20210531011433
144,Patrick Lynch,Vice President & Controller,Finance / Administration,20210531011433
145,Jim Mayall,Director of Corporate Security,Finance / Administration,20210531011433
146,Barbara Reed,Vice President of Human Resources,Finance / Administration,20210531011433
147,Bill Reissfelder,Executive Vice President and Chief Financial Officer,Finance / Administration,20210531011433
148,Alice Zottoli,Manager of Financial Planning & Analysis,Finance / Administration,20210531011433
149,Tiffany Brathwaite,Receptionist & Assistant Office Manager,Operations,20210531011433
150,Peter Fayette,Director of Operations,Operations,20210531011433
151,Tim Knecht,Technology Coordinator,Operations,20210531011433
152,Will Lynner,"Senior Accountant, Basketball Operations",Operations,20210531011433
153,Jason McKenna,Director of Facilities and Engineering,Operations,20210531011433
154,James Parker,General Counsel,Operations,20210531011433
155,Sarah Herlihy,Associate Counsel,Operations,20210531011433
156,Jay Wessland,Vice President and Chief Technology Officer,Operations,20210531011433
157,Clancy Wolf,Operations Coordinator & Office Manager,Operations,20210531011433
0,Wyc Grousbeck,"Managing Partner, Governor & Chief Executive Officer",Managing Partners,20210630080419
1,Robert Epstein,"The Abbey Group, Managing Partner and Alternate Governor",Managing Partners,20210630080419
2,H. Irving Grousbeck,Managing Partner and Alternate Governor,Managing Partners,20210630080419
3,Steve Pagliuca,Managing Partner and Alternate Governor,Managing Partners,20210630080419
4,Austin Ainge,Assistant General Manager,Basketball Operations,20210630080419
5,Danny Ainge,President of Basketball Operations,Basketball Operations,20210630080419
6,Jerome Allen,Assistant Coach,Basketball Operations,20210630080419
7,Brandon Bailey,Assistant Coach,Basketball Operations,20210630080419
8,Trent Barter,Facilities Engineer,Basketball Operations,20210630080419
9,Evan Bradds,Assistant Video Coordinator,Basketball Operations,20210630080419
10,Frank Burke,Director of Basketball Administration,Basketball Operations,20210630080419
11,Drew Cannon,Basketball Operations Analyst,Basketball Operations,20210630080419
12,Remy Cofield,"College Scout, General Manager, Maine Red Claws",Basketball Operations,20210630080419
13,Phil Coles,Executive Director of Performance,Basketball Operations,20210630080419
14,Jace Delaney,Director of Sports Science and Athletic Development,Basketball Operations,20210630080419
15,Tony Dobbins,Video Coordinator,Basketball Operations,20210630080419
16,Jake Eastman,Basketball Operations Assistant,Basketball Operations,20210630080419
17,Allison Feaster,"Vice President, Player Development and Organizational Growth",Basketball Operations,20210630080419
18,Shane Fenske,Basketball Operations Technology Developer,Basketball Operations,20210630080419
19,Kenny Graves,Coaching Associate/Director of Player Development,Basketball Operations,20210630080419
20,Jay Larranaga,Assistant Coach,Basketball Operations,20210630080419
21,Armand Lavallee,Strength Coach,Basketball Operations,20210630080419
22,Adam Lewin,College Scouting Manager,Basketball Operations,20210630080419
23,Dave Lewin,Director or Player Personnel,Basketball Operations,20210630080419
24,Kathleen Lynch,Team Services Manager,Basketball Operations,20210630080419
25,Benas Matkevicius,International Scout,Basketball Operations,20210630080419
26,Joe Mazzulla,Assistant Coach,Basketball Operations,20210630080419
